TNF (ng/ml),EGF (ng/ml),Ins (ng/ml),C225 (µg/ml),IL-1ra (µg/ml),Time (min),Replicate,ERK,Akt,JNK,IKK,MK2,pMEK,pAkt (IB),pFKHR,pIRS1-636,pIRS1-896,ProC8,ClvC8,ProC3,pEGFR,tEGFR,ptEGFR,pAkt (AA),tAkt,ptAkt,CC3/CCK,Annexin,PI,Sub G1
5,1,0,0,0,0,1,0.877023229,1.113443131,1.17461192,0.762980599,1.340499866,0.538635106,0.841714063,0.112101923,1.133154006,1.069087009,1.061428235,0.065506032,0.786470263,0.938387548,0.932013739,1.006631889,0.943786013,1.051397886,0.896980095,,,,
5,1,0,0,0,0,2,0.938854915,1.122371764,1.354815172,0.649676101,0.800167596,0.662120651,0.841230416,0.055673959,1.262384235,0.776761876,1.001296226,0.076297904,0.830718394,1.178925699,1.076420153,1.095003172,1.19114019,1.099534011,1.082506666,,,,
5,1,0,0,0,0,3,0.566545875,0.744619496,0.860689061,1.004590842,0.677569109,0.822297418,0.871338416,0.115037097,1.583240851,1.154151115,0.978713792,0.070594851,0.891103667,0.82077292,0.964536111,0.850776117,0.98223388,0.867084593,1.131956687,,,,
5,1,0,0,0,0,4,0.592671251,0.701766081,1.062364616,1.017029754,0.914582198,1.141404126,1.028054656,0.083374157,0.68001966,1.261822465,0.982243807,0.078985484,1.099846188,0.967742707,0.89657603,1.079154301,0.792486514,0.86901419,0.911258056,,,,
5,1,0,0,0,0,5,0.57236155,0.718281707,0.909961873,0.748994958,0.848839123,1.353361979,1.208889763,0.074123534,0.688644462,0.907259522,0.993986479,0.077634146,1.189871038,1.044343851,1.022927175,1.0207269,0.934363141,1.05738033,0.883000276,,,,
5,1,0,0,0,0,6,0.878666775,1.338397938,1.129366091,0.673544347,0.829128834,1.48218072,1.208772686,0.202994296,0.652556786,0.830918013,0.982331462,0.054755994,1.20199045,1.049827275,1.107526792,0.947707621,1.155990263,1.05558899,1.09429822,,,,
5,1,0,0,0,5,1,4.717142382,1.914483097,1.558260838,0.937864917,3.223585978,3.370158792,1.985437416,0.18249477,3.628317109,2.652720911,0.983478581,0.059052309,0.848056777,1.063136578,1.308731596,0.812174286,1.122907565,0.940267327,1.19335328,,,,
5,1,0,0,0,5,2,5.021152039,1.89973581,1.646484989,0.864168967,3.172042514,3.333773506,1.849264857,0.100319628,2.777848312,1.856354235,0.969806383,0.068353502,0.927620439,1.285700558,0.988094462,1.30092461,1.328037001,1.205692067,1.100652288,,,,
5,1,0,0,0,5,3,5.135843056,1.77080687,2.205968444,1.282620246,3.774070984,5.521429298,3.059445158,0.232036806,1.946890003,2.691904429,1.12693977,0.067524313,1.355344073,1.152046795,1.191371014,0.966793792,1.491120653,1.173827037,1.269360693,,,,
5,1,0,0,0,15,1,3.653067209,1.28378815,7.335664092,1.0410373,22.55014101,1.895736861,0.885808879,0.73880963,4.58560669,1.974633894,1.052885257,0.067350441,1.008619938,0.958206768,0.988875078,0.968787585,0.941224614,1.033156671,0.910339653,,,,
5,1,0,0,0,15,2,4.242990065,1.2188873,6.579486399,1.184858824,20.47751369,1.45726365,0.733962919,0.804187247,5.050386045,1.871182465,0.961990946,0.088962541,0.790547815,1.151008019,1.206166117,0.954073839,1.130606486,1.189578365,0.949718252,,,,
5,1,0,0,0,15,3,4.123640719,0.846064187,6.872006513,1.572472184,20.18305753,2.969756057,1.228904582,0.543430255,2.537983411,2.099729788,1.100945118,0.062096937,1.469683533,1.219021493,1.602907868,0.760350025,1.528081839,1.341728849,1.138041829,,,,
5,1,0,0,0,30,1,3.406615215,1.023144479,4.847072362,1.209184554,17.13329199,1.350244997,0.621825711,1.33255242,5.004655671,2.476610455,1.064802871,0.083372759,0.800354255,1.127016541,1.020348891,1.104313435,0.983812355,1.395201921,0.704614498,,,,
5,1,0,0,0,30,2,3.672839918,0.820218845,4.983958843,1.683632711,14.09356375,1.191109473,0.680685258,1.271142017,4.803608401,2.612837571,0.966586244,0.078550657,0.904571106,1.126450951,1.062555189,1.059916254,0.975739227,1.362150238,0.715789169,,,,
5,1,0,0,0,30,3,3.005070711,0.905431816,4.005295738,1.929139337,13.28012298,2.132661331,1.046337343,0.758012033,2.70224412,2.267841764,1.04442345,0.068251112,1.407387019,1.238520927,1.176837104,1.052198695,1.089379802,1.242001727,0.8764628,,,,
5,1,0,0,0,60,1,2.155667834,0.842778551,1.320509642,0.755098326,4.157121942,1.132649547,0.664242456,0.2865284,2.564697273,2.605077801,0.903538476,0.071005785,0.815206178,0.886333305,0.661027034,1.340567264,0.686007835,0.968534213,0.707767274,,,,
5,1,0,0,0,60,2,1.857899071,1.098470934,1.228781751,0.977005888,3.404992949,1.34644197,0.888768582,0.328059391,2.723338977,2.322346288,1.05617161,0.079827944,0.889743656,0.992896787,0.916346454,1.083316017,0.699808136,0.840791847,0.831700311,,,,
5,1,0,0,0,60,3,2.168378586,0.928600601,1.06156504,1.370576367,3.804013565,1.685617893,1.155800726,0.178932524,1.308666965,2.544533596,1.15589178,0.065072964,1.183926637,1.035027672,0.850990746,1.216012071,1.124357468,1.293593027,0.868526575,,,,
5,1,0,0,0,90,1,1.825581164,0.826501266,1.401711195,1.043624242,4.052482272,1.208577297,0.604030772,0.186688332,2.501522184,1.673640765,0.919783996,0.091181355,0.799268756,0.974607965,0.798873168,1.219727693,0.948611638,1.313320656,0.721762048,,,,
5,1,0,0,0,90,2,1.951420563,0.741814654,1.111152171,0.702467953,5.016147627,1.197899771,0.525044843,0.275306694,2.390920091,1.875185298,0.786411853,0.066857118,0.648696351,0.742682661,0.893263086,0.831255745,0.710271499,0.871119808,0.814747184,,,,
5,1,0,0,0,90,3,1.876868541,0.72623526,0.959975808,1.027391607,4.78582167,1.875764023,1.067847978,0.099943897,1.099394402,1.562582002,1.000383845,0.085098321,1.236718456,0.929072494,1.008143203,0.921378637,1.001696108,1.033221621,0.968765958,,,,
5,1,0,0,0,120,1,1.698801113,1.105750956,1.103662058,0.974666609,3.919604084,1.225232471,0.815959895,0.360157485,2.549791495,1.92032,0.817632365,0.058525737,0.693047388,0.994944841,1.325452134,0.750491397,1.29999569,0.996035559,1.304197724,,,,
5,1,0,0,0,120,2,1.558595222,1.223412202,1.515037587,0.937752757,3.030309953,0.971044158,0.609964383,0.277234915,1.564746469,1.392575012,0.697660753,0.057293808,0.453586517,1.099027271,1.273197196,0.863025361,1.447152005,1.458268567,0.991637643,,,,
5,1,0,0,0,120,3,1.269605948,1.154135055,1.296305339,0.957925799,4.325162021,1.658622796,1.038351528,0.150781554,0.847885537,2.093652946,0.842987383,0.066602719,0.969552657,1.181712605,2.004197916,0.589497577,1.328845943,1.6373437,0.81098188,,,,
5,1,0,0,0,240,1,1.441481646,0.888899921,1.504049114,0.926034834,2.63042422,1.055940259,1.00947044,0.292280525,2.092451329,1.441540587,0.753323889,0.084715676,0.750633983,0.905508845,0.842351809,1.074756168,1.203888959,0.878513295,1.369349986,,,,
5,1,0,0,0,240,2,1.517523329,0.882598458,1.468825995,0.940466974,2.524600945,1.563600303,1.417809755,0.097576944,1.030702417,1.955608151,0.954829392,0.095746364,0.983666967,0.955458497,1.050961639,0.908941066,1.291547639,1.105503595,1.167418682,,,,
5,1,0,0,0,240,3,1.816796668,0.899767175,1.741736132,1.308926328,3.286371859,1.676813478,1.598123609,0.0724697,1.097214912,1.829344106,0.964142458,0.160816886,1.280957378,0.972566774,1.118895915,0.869041473,1.481489717,1.121840864,1.319604399,,,,
5,1,0,0,0,480,1,1.478060566,1.232431508,2.106031233,1.011025021,3.150917399,0.951766711,0.963261895,0.228931045,1.126608554,1.148002715,0.791338755,0.158943936,0.606788376,1.068115895,1.088874123,0.980734523,1.572773521,1.008430892,1.558462714,,,,
5,1,0,0,0,480,2,1.374307613,1.076185335,1.830329107,0.70379689,3.22796162,1.505959018,1.649058765,0.17376152,0.9805028,1.552403204,0.997954435,0.211514883,1.108386943,1.057198097,1.445059823,0.731444382,1.600184893,1.255226274,1.27386825,,,,
5,1,0,0,0,480,3,1.770127923,1.093073251,2.116272671,1.038836416,3.838209147,1.266633037,1.472276585,0.191331,0.983854713,1.428625527,1.062997091,0.332438046,0.825168328,0.979053107,1.016070406,0.963370204,1.066968936,1.018311048,1.047002428,,,,
5,1,0,0,0,720,1,1.255001983,1.225390335,1.94900176,1.024324097,2.199635682,0.808264428,0.786617716,0.12627231,0.916844327,0.852023509,0.855294652,0.258363514,0.60901046,1.067724064,0.998709755,1.068883815,1.081367227,0.960984518,1.124431959,26.2197025371829,15.4285497470489,9.16081980582524,12.2204731955675
5,1,0,0,0,720,2,1.248967572,0.935436303,1.42010167,1.308208445,1.804452889,1.412432851,1.382630078,0.192259636,0.751695612,1.258986403,1.193400443,0.334155758,0.813031816,1.13205162,1.200618172,0.942696904,1.052184559,1.249408072,0.841519115,27.4360804899388,14.1210455311973,8.44621631067961,13.906055705301
5,1,0,0,0,720,3,1.361731592,0.743464835,1.819741601,1.566342147,2.239126311,1.250111143,1.410927678,0.207387429,0.744761701,0.986449028,1.154044617,0.372447556,0.715023384,1.269915695,0.894779396,1.418958448,1.05815114,1.282186446,0.824656129,22.8408748906387,13.1622091062395,8.4561413592233,14.3274513327344
5,1,0,0,0,960,1,1.22809398,0.849613002,1.297640946,0.921382002,1.335509923,0.851426499,0.568511802,0.006859178,1.163378493,0.787430647,0.840227541,0.247116751,0.6392183,1.011720009,0.889528774,1.137132576,1.111372918,0.957950321,1.15929294,,,,
5,1,0,0,0,960,2,1.437958951,0.840919011,0.765645471,1.119054721,1.784428394,1.190219483,1.193310531,0.219191528,0.743175298,0.909673818,1.058829599,0.386141299,0.667063222,0.977902591,0.893566657,1.094156399,1.420456154,1.146454658,1.238076037,,,,
5,1,0,0,0,960,3,1.140900518,0.934893155,0.753070922,1.617850108,1.7161686,1.141609865,1.23484454,0.197263727,0.582449462,0.947104745,0.967299298,0.350804248,0.492076661,0.517710725,0.20413592,2.535586868,0.011116851,0.039408904,0.281879688,,,,
5,1,0,0,0,1200,1,1.497391829,1.101330829,1.071017828,0.749227475,1.113113159,0.887573041,0.514796416,0,0.91930658,0.802157934,0.799812089,0.242917377,0.467787392,1.023469275,0.799779371,1.279426595,1.010614477,0.921318478,1.096104857,,,,
5,1,0,0,0,1200,2,1.069613029,0.765698394,0.517559274,0.868009196,1.444587332,1.263669601,0.915234979,0.173131742,0.460709504,0.546953416,0.96289446,0.414229304,0.564990155,0.857991939,0.886655831,0.967473094,0.767156432,0.81336711,0.942483362,,,,
5,1,0,0,0,1200,3,1.77879357,0.925133456,1.000691539,0.944312189,1.315240883,1.037025746,0.881624833,0.166802467,0.360036369,0.461345792,0.964403936,0.457643051,0.673392738,1.19558116,0.940983233,1.270304803,0.997006035,1.296804697,0.768244714,,,,
5,1,0,0,0,1440,1,1.569701104,1.117446143,1.162079639,0.680472768,1.304564489,0.980579251,0.454454533,0.021078316,0.807385898,0.764716514,0.808842185,0.426546061,0.553280424,1.215941924,1.324016935,0.918184707,1.431353049,1.197886541,1.194008589,39.3420591233435,13.6853820720059,21.9910843373494,14.0646842525979
5,1,0,0,0,1440,2,1.354358909,1.115314775,0.593513687,1.043795662,1.706521766,0.894880128,0.646637025,0.185245927,0.218428652,0.496389908,0.91293339,0.348181121,0.518693132,1.215159697,1.382242998,0.878940995,1.484723825,1.145580231,1.295079819,39.4188990825688,14.8951396032329,23.8868674698795,16.1594244604317
5,1,0,0,0,1440,3,1.142378333,0.974961544,0.491532856,0.681241642,1.84255847,0.919078125,0.771380776,0.137042188,0.215492774,0.231517985,1.048382124,0.361703711,0.540046169,1.026695264,1.501055429,0.683841718,1.24359039,1.168627494,1.063353406,35.1927013251784,12.0219654665687,29.1950602409639,16.9574207300826
5,1,0,0,0,2880,1,,,,,,,,,,,,,,,,,,,,64.0130096736281,11.7723867069486,40.3738684416601,18.561009771987
5,1,0,0,0,2880,2,,,,,,,,,,,,,,,,,,,,62.6406021155411,10.407472306143,44.7555285826155,19.4102062975027
5,1,0,0,0,2880,3,,,,,,,,,,,,,,,,,,,,62.5425730042492,10.8340080563948,44.0252518924563,18.8036373507058
5,0,5,0,0,0,1,1.770282925,1.441432417,1.892653211,0.315049325,1.921818726,0.816862361,0.960948151,0,0.734327966,0.618870927,,,1.301976533,0.929682124,0.88104401,1.053799296,0.945898523,1.113889177,0.842944554,,,,
5,0,5,0,0,0,2,1.083823597,1.170323703,1.308704178,0.257729399,0.738801381,1.004988327,0.903328588,0,0.772546121,1.296142743,,,1.23485613,0.905349351,0.9497981,0.951931997,0.910052305,0.980533129,0.921298849,,,,
5,0,5,0,0,0,3,1.097616018,1.692111903,1.172420374,0.982210291,0.843163445,1.178149312,1.135723261,0.693174157,0.930986456,1.08498633,,,1.055025504,1.154128501,1.209338483,0.95307553,1.179301408,1.112252529,1.052489717,,,,
5,0,5,0,0,0,4,0.877901734,1.445727236,1.735613995,0.620951089,1.335877315,,,0,0.880293994,0.917843458,0.895726116,0.071777301,0.645499077,1.109079984,1.068938631,1.036170256,0.995583349,1.036263611,0.953682521,,,,
5,0,5,0,0,0,5,0.717904196,1.246125294,0.826905474,2.824100855,1.082986474,,,0,1.462359032,1.131112904,1.227760266,0.082075387,0.863022102,0.860319797,0.881933157,0.974193601,0.865140005,0.758794385,1.131771446,,,,
5,0,5,0,0,0,6,1.063243814,1.542511767,1.162150457,1.143547388,0.743773134,,,0.00257557,1.219486431,0.951043638,0.876513618,0.041241761,0.899620653,1.041440244,1.008947619,1.03082932,1.104024411,0.998267168,1.097812912,,,,
5,0,5,0,0,5,1,2.369478955,1.916494977,3.595068126,0.900043635,3.565007138,1.648057175,1.102881033,0.364858605,0.738388825,1.140687221,,,1.220633527,1.152661451,1.163158987,0.989654753,1.076989423,1.167056137,0.916043585,,,,
5,0,5,0,0,5,2,2.037767651,1.998537931,3.060305095,0.931990945,2.180099718,1.101525206,1.162659955,0.443519974,0.63562236,0.677278419,,,1.073778164,1.223619899,1.351386024,0.904249203,1.357510059,1.171310141,1.150449605,,,,
5,0,5,0,0,5,3,1.530316528,1.604692658,2.676721258,0.609818625,2.14127538,,,0.017315072,1.302564553,1.664835076,0.917887431,0.023670908,0.793683151,1.033397,1.084359747,0.951732359,1.09120513,0.977993695,1.107558796,,,,
5,0,5,0,0,15,1,4.801056128,2.810976642,8.023460527,0.624445005,17.27493832,1.075954827,1.370434966,0.296719354,1.120744604,0.598180225,,,1.032214165,0.773757494,0.797058771,0.969472623,0.982997856,0.813698015,1.199183821,,,,
5,0,5,0,0,15,2,3.480744547,2.695725315,10.51811147,0.881807082,22.06432439,1.1952784,1.317461366,0.385977001,1.145895111,0.393935426,,,1.10070123,0.915996714,1.044452317,0.875843124,1.190755256,0.92399581,1.27923093,,,,
5,0,5,0,0,15,3,3.522925765,2.916132353,7.682513857,1.238360466,20.25753866,,,0.095867251,1.415927548,1.588345898,0.94957163,0,0.808899807,0.946124549,1.118570802,0.844706545,1.146225813,0.983709645,1.15664398,,,,
5,0,5,0,0,30,1,5.658839143,2.341526887,9.911306417,0.463476713,28.37387831,1.25454547,1.220933464,0.800732269,1.881552196,1.125983277,,,1.128290689,0.837599464,0.926518518,0.902824453,0.604493134,0.531781083,1.128378843,,,,
5,0,5,0,0,30,2,5.372423431,1.693560709,9.73722097,0.176133234,24.35892564,1.354792463,1.365678433,0.6564459,1.915233761,1.681030583,,,0.884338262,0.747474202,0.924541466,0.807403896,1.018798482,0.863549108,1.171110018,,,,
5,0,5,0,0,30,3,5.032767535,2.031812774,9.758819822,0.574956976,28.28846018,,,0.178010111,2.310807125,1.582387693,1.071316844,0.025853112,0.690045501,0.827446412,0.998554045,0.827540635,0.942374658,0.83876329,1.115271568,,,,
5,0,5,0,0,60,1,2.985006817,1.462015811,3.02506961,0.542090489,5.720233836,1.033820265,0.921112921,0.339993747,1.159974535,2.068602945,,,0.508904995,0.710824244,0.695737047,1.020324062,0.762417522,0.992174647,0.762783324,,,,
5,0,5,0,0,60,2,1.939864766,1.513886389,2.472614064,0.772428174,4.908673978,1.214404107,0.976271504,0.428489955,1.239616327,1.509063178,,,0.995534786,0.960042282,1.160128755,0.826428329,1.002510088,0.978648907,1.016853253,,,,
5,0,5,0,0,60,3,2.397065425,1.773215937,2.286956455,1.109400851,5.374041493,,,0.193409156,0.686930042,1.463818488,1.033694686,0.051328892,0.69174903,0.892795363,1.095268889,0.8140521,0.911699102,0.904973149,1.000028276,,,,
5,0,5,0,0,90,1,1.645818869,1.356524705,2.815070854,0.207690243,5.900408059,1.137810993,0.810418146,0.28396431,1.216968636,1.049271588,,,0.925463731,0.811406606,0.96356724,0.840964261,0.770641086,0.854886822,0.894828861,,,,
5,0,5,0,0,90,2,1.799577692,1.918104685,2.484383182,0.365920269,6.000633623,1.111227634,0.868274721,0.237801585,1.077049969,0.9675238,,,0.853657173,0.924514882,1.184858963,0.779234684,1.030724226,0.997040412,1.026186197,,,,
5,0,5,0,0,90,3,1.413999206,1.335811514,2.160152075,0.590502153,5.158559571,,,0.109120807,1.372054182,1.928941399,1.059550853,0.019800044,0.848675873,0.891031343,1.128546281,0.788487175,0.955254099,0.956000352,0.991875823,,,,
5,0,5,0,0,120,1,1.568936699,1.654043213,2.400179413,0.139134671,2.350160718,1.309161406,1.109437463,0.542144257,1.176009333,2.016351045,,,0.890509358,0.937277149,0.909878785,1.028739739,0.808912705,0.986958287,0.813578203,,,,
5,0,5,0,0,120,2,1.310543728,1.463666178,1.717816293,0.372393597,2.132169989,1.303025256,1.133553064,0.351450845,0.777075584,1.794091618,,,0.857210851,0.680831091,0.709919878,0.957747595,0.681102382,0.777658455,0.869400623,,,,
5,0,5,0,0,120,3,1.66204312,1.738995642,1.843240315,0.370988173,3.391808051,,,0.154248682,1.062034874,1.296639764,1.07453804,0,0.905860632,0.800073406,0.813139241,0.982620774,0.833711377,0.837257955,0.988445871,,,,
5,0,5,0,0,240,1,1.665093532,1.822209599,2.423517572,0.531284255,3.168933653,1.313944105,1.55885378,0.253001223,0.542742816,1.937538175,,,1.008530764,0.733901717,0.742917452,0.986548339,0.833716848,0.77553456,1.067121496,,,,
5,0,5,0,0,240,2,0.944487136,1.097153073,1.749811463,0.772444625,2.278914988,,,0.352971443,0.436238561,0.673224216,1.194824724,0,0.870021599,0.651358418,0.598194907,1.087422577,0.629378556,0.633574512,0.986076686,,,,
5,0,5,0,0,240,3,1.375778613,1.971485507,2.144503141,1.377476292,4.258713157,,,0.16475401,0.806565553,1.604167119,1.2151272,0,0.760810811,0.675052376,0.645382021,1.044579826,0.735020158,0.629047806,1.159877286,,,,
5,0,5,0,0,480,1,2.291050573,2.120228119,3.619689522,0.749326292,4.125772441,1.235310569,1.466930261,0.415922371,0.477282946,2.196846117,,,1.121063976,0.762709119,0.73728571,1.033104253,0.836883762,0.871259981,0.953484904,,,,
5,0,5,0,0,480,2,1.680466958,1.935472791,3.008365217,0.855049625,4.625222075,,,0.122891994,0.512438672,2.780510856,1.327044522,0.083000551,0.782756023,0.915201298,0.935189447,0.977322858,1.17973512,0.993054836,1.179254995,,,,
5,0,5,0,0,480,3,2.327083739,2.041378708,3.532192354,0.8919789,4.916174424,,,0.200829216,0.554587287,3.07463455,1.343199196,0.068673426,0.750805722,0.663815527,0.640999954,1.034214055,0.811001112,0.747548811,1.07690735,,,,
5,0,5,0,0,720,1,2.703970846,2.118767439,3.964436739,0.540474456,5.80089546,1.001811841,1.361318593,0.209639599,0.457350907,1.796915381,,,0.902282291,0.78181328,0.830002765,0.940685675,0.766187175,0.804539166,0.94533151,21.9245294474803,7.4852775543041,13.2155212038304,11.1669841269841
5,0,5,0,0,720,2,2.470673801,2.142109888,4.51418841,0.864072582,4.395368668,,,0.144837568,0.471380171,1.467512767,1.240488329,0.128278972,0.538813502,0.849593828,0.860661068,0.985825885,0.929152833,0.760001855,1.213581506,23.8004250151791,6.78665164923572,11.152781121751,10.671407908331
5,0,5,0,0,720,3,2.598941598,1.745269592,4.031633012,1.530466703,4.438497501,,,0.203604023,1.073764784,2.185395466,1.190915532,0.14766547,0.523186876,0.752102546,0.762787784,0.984678275,0.705204034,0.548733697,1.275703079,26.8487553126897,6.61199517296862,12.1142277701778,14.1074030243261
5,0,5,0,0,960,1,2.811620299,1.897610551,3.43172184,1.397795991,4.102393351,0.808244679,1.659863845,0.092514085,0.160677102,0.92592403,,,0.801753862,0.878093431,0.892198177,0.982879832,1.0351912,0.727705289,1.412087103,,,,
5,0,5,0,0,960,2,2.230580886,1.491245912,3.100828352,0.537086186,3.698160305,,,0.220287745,1.13372215,2.788093415,1.348144151,0.159286314,0.553779988,0.762055946,0.767653166,0.991386127,0.771282728,0.622087163,1.230718738,,,,
5,0,5,0,0,960,3,2.43273938,1.839353413,2.794075337,0.324662564,3.645087412,,,0.145783714,0.695600774,2.897516723,1.397420433,0.156092466,0.611241054,0.578085256,0.57336568,1.006888141,0.760723616,0.630140654,1.198355975,,,,
5,0,5,0,0,1200,1,3.929055081,1.561831752,2.992444229,1.093490178,3.174658129,0.732205002,1.360627212,0.287886615,0.098273197,1.285351729,,,0.698201333,0.964797175,1.042549175,0.924188373,1.170428501,0.88107596,1.318645277,,,,
5,0,5,0,0,1200,2,3.015930544,1.5304031,2.173159513,0.833725944,3.656637465,,,0.09454519,0.249401601,2.4522143,1.195489321,0.200682899,0.530884387,0.724020013,0.756932756,0.955243954,0.903482965,0.678158285,1.322468522,,,,
5,0,5,0,0,1200,3,3.847300346,1.705877678,2.848046271,1.977776837,2.068655367,,,0.081922275,0.736345479,0.626244114,1.077158255,0.207997141,0.454428696,1.01506178,1.121363053,0.903997563,1.180000464,0.802824206,1.459009656,,,,
5,0,5,0,0,1440,1,3.425524564,2.231752293,2.480299709,0.267177891,1.792241235,0.742499722,1.115376023,0.399348196,0.01236648,0.705561747,,,0.682490769,0.991347416,1.179697102,0.839221097,1.022107063,0.602531407,1.683887783,39.0262239729882,11.8700590372389,20.98,14.9097070338869
5,0,5,0,0,1440,2,3.132375578,1.797690995,1.601481865,0.523806803,1.303346997,,,0.06591271,0.357789808,0.989290791,1.120554171,0.185550746,0.509460532,0.856675473,0.90440834,0.945960062,0.984058817,0.662081777,1.475386716,39.874620146314,11.4027338782925,19.6978888888889,15.7941811799649
5,0,5,0,0,1440,3,3.169995537,1.876831434,1.624547906,1.978822338,1.142157098,,,0.119770894,0,0,1.031058269,0.163885238,0.43078656,0.780478561,0.850809997,0.91611379,0.905784602,0.67613203,1.329810844,46.1904583255174,11.589663941871,21.9124444444444,18.447603618199
5,0,5,0,0,2880,1,,,,,,,,,,,,,,,,,,,,80.2873631583484,14.7450817757009,34.2682472761724,16.1202487562189
5,0,5,0,0,2880,2,,,,,,,,,,,,,,,,,,,,64.5850616326179,15.4378037383178,33.4162742775936,12.5626766169154
5,0,5,0,0,2880,3,,,,,,,,,,,,,,,,,,,,66.6413154038445,14.9430023364486,32.9429559450497,14.7861592039801
5,0,0,0,0,0,1,1.085763775,0.611838573,1.499994301,0.801172294,1.703406144,0.926455124,0.890753001,0.038307178,0.478665229,1.002594619,0.94499648,0,0.948702481,0.894205491,0.698808144,1.24604924,0.626965352,0.906854256,0.69536197,,,,
5,0,0,0,0,0,2,1.442271322,0.6875822,1.365604445,1.267010633,0.724008468,0.879604227,0.444801834,0.067296997,0.765664075,1.022328576,1.115907764,0.040269716,0.909253617,1.141396499,1.185692448,0.937389991,1.180118882,1.085269812,1.093686688,,,,
5,0,0,0,0,0,3,0.856648076,0.788612868,1.655375182,1.159946125,1.184824364,0.75572618,0,0.063962036,0.809602778,0.975076805,1.076550795,0.003190058,0.787866111,1.059929321,1.044123342,0.988509692,1.290635956,1.198257109,1.083324676,,,,
5,0,0,0,0,0,4,1.068846828,0.838718672,1.186564909,1.252413808,1.216670317,1.169676819,2.673595878,0.083900629,1.450771255,1.101119885,1.026366847,0.03437059,1.063714053,1.035266633,0.82526905,1.221553489,0.698214292,0.919665006,0.763596559,,,,
5,0,0,0,0,0,5,0.638991695,0.642788202,1.02223121,0.938125981,0.748849884,1.27251511,1.282493031,0.107747533,1.43186146,0.959534876,0.93757662,0.036529596,1.113928251,1.109426228,1.236296397,0.873839466,1.004365462,0.996039944,1.014191355,,,,
5,0,0,0,0,0,6,1.123305377,0.759306221,1.290063061,1.340149365,1.905795347,0.996022541,0.708356256,0.107190812,1.063435204,0.939345239,0.898601494,0.055901656,1.176535488,0.759775827,1.009810619,0.732658122,1.199700056,0.893913872,1.349838752,,,,
5,0,0,0,0,5,1,3.190687916,0.571893296,2.779712256,1.348415147,3.26725105,1.323740081,0.408525518,0.033294219,0.766577622,0.910138695,0.949851018,0.017664556,0.714686602,1.137749146,0.880448614,1.25834096,0.981012513,1.206800391,0.817605858,,,,
5,0,0,0,0,5,2,2.446418529,0.795202455,3.3091057,1.574094831,3.659341588,1.475369993,1.428475136,0.035386695,0,1.454705576,1.01468642,0.033077467,0.91649861,1.246639381,1.123557029,1.08044223,0.978186112,0.733070475,1.342086951,,,,
5,0,0,0,0,5,3,2.211943604,0.779730803,3.108971306,1.118954286,4.066019663,1.376052714,2.036877037,0.048845977,0.445843246,0.533681729,0.804543,0.029938806,1.039222979,1.090651364,0.928047101,1.14438395,0.899593843,0.919365173,0.984154576,,,,
5,0,0,0,0,15,1,4.009831831,0.695808364,11.20832581,1.284952539,24.37719168,2.246634818,0,0.160592761,0.276601706,1.503455663,1.104662612,0.07177353,1.003491791,0.616428348,0.627994368,0.95583446,0.822341004,0.782779479,1.056616538,,,,
5,0,0,0,0,15,2,5.60336219,0.857534256,16.33904805,1.660647397,27.57259559,1.79647519,1.735283616,0.139324557,0,1.217992546,1.045895442,0.043359758,0.912565505,1.104898019,1.184264328,0.908509299,1.14173118,1.028794354,1.116195274,,,,
5,0,0,0,0,15,3,4.317359795,0.997627582,22.81221755,1.447006938,35.43879809,3.004810731,4.149742795,0.35137281,1.040005127,0.870051372,0.791683219,0.032155177,1.221620355,0.979950801,0.963463034,0.990432871,1.065354127,0.968929466,1.105876729,,,,
5,0,0,0,0,30,1,5.375840096,0.6898816,12.57354681,1.228834055,24.64396762,2.908907172,0,0.444197963,2.403902195,1.177242366,1.031772147,0.037881411,0.989874237,0.507369673,0.504407128,0.979487999,0.497696088,0.536432222,0.933156017,,,,
5,0,0,0,0,30,2,4.969394881,0.665152394,14.09514149,1.331732139,28.00655572,2.441273531,0.755813852,0.366114661,2.538719497,1.104992347,1.183750508,0.061047946,1.049919856,0.474906311,0.513554356,0.900486805,0.461926208,0.578348783,0.803318313,,,,
5,0,0,0,0,30,3,5.28188614,0.798526442,19.79580527,1.515753594,27.12409819,3.412583489,2.112352652,0.702279129,2.747131336,0.738687178,0.930721544,0.047764291,1.454569971,0.511219532,0.305279619,1.630667658,0.328126089,0.559909268,0.589424245,,,,
5,0,0,0,0,60,1,2.126568734,0.802384418,2.131021604,1.389072516,3.464666227,1.216407423,0,0.15436463,1.3185414,1.177027535,1.122654116,0.066205519,0.893963163,0.669322046,0.482896125,1.349699975,0.374057236,0.629204104,0.597931459,,,,
5,0,0,0,0,60,2,1.793578712,0.684922427,1.954362764,1.676832768,3.527285278,1.799768028,0,0.092941539,1.551280727,1.542961611,1.335422875,0.096360076,1.060413442,0.555108308,0.504863822,1.070679053,0.473390196,0.685412424,0.694659816,,,,
5,0,0,0,0,60,3,2.002878707,0.804973299,2.640597423,1.469873284,3.98639341,2.087126562,1.403460601,0.183501182,2.01271245,0.637133492,1.092210319,0.05466892,1.479731715,0.553732859,0.310639376,1.735799747,0.309363529,0.585615623,0.531326344,,,,
